bnf_class_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,class_q_bh,class_significant,inference_scope,multiplicity_family
060101,1.02206462780662,1.01487842531185,1.04193964121078,Dec,Sep,0.000750079504841067,0.0106574137114729,2,-0.0561350519550443,0.196785752573792,0.538104523953538,21561.1900081358,19677.1638762616,"bimodal (2 harmonics, 2 peaks)",Insulin,0.0122214433430715,poisson,HAC-Wald,472.188058871455,2.12706377405479e-08,0.000371239659695766,0.99475047165539,FALSE,,0.000479251418288102,0.000577007228422194,-0.00239753080969366,0.0103842338684209,TRUE,,0.0233801524823976,TRUE,primary_inferential,all_eligible_classes
040600,1.02096562944966,1.01590401144352,1.03529434522805,Oct,May,0.0095054209000833,0.00283802913576906,1,-0.0496867833658257,0.134301681949865,0.0448537200746778,15713.5771069339,15619.7587501215,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Drugs used in nausea and vertigo,1.2220327258123e-09,poisson,HAC-Wald,371.456519866835,4.56112654844164e-10,0.000386186964706159,10.4630984938967,FALSE,,-0.00605149208261674,0.0073302435199499,0.00139929713856225,-0.00246908422162663,TRUE,,4.48078666131178e-09,TRUE,primary_inferential,all_eligible_classes
100104,1.02044184749692,1.01312108171853,1.0395177262423,Jul,Mar,0.00884939161482843,0.00301462555091954,1,-0.137982511307021,0,0.587319421128507,16554.9657384965,16417.7521706933,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Gout and cytotoxic induced hyperuicaemia,1.74737645145244e-17,poisson,HAC-Wald,390.948239585185,1.6558940523052e-09,1.30232442853151e-05,9.45251300896848,FALSE,,-0.00662761086021794,-0.00586400087296352,0.00138528843965597,0.00267748821682048,TRUE,,1.06784116477649e-16,TRUE,primary_inferential,all_eligible_classes
041003,1.02012865418403,1.01324480825944,1.03647859313915,May,Sep,0.00326322810153538,0.00888069942431611,2,-0.0386765235823836,0.121506455807796,0.686275949837892,8576.80492964259,8179.09930633581,"bimodal (2 harmonics, 2 peaks)",Opioid dependence,0.000749160458366208,poisson,HAC-Wald,186.092704510777,1.35266514743479e-06,1.9812397316743e-05,5.00872620198166,FALSE,,0.00324318509955644,0.000361120551430236,-0.00424065145335581,0.00780280062004661,TRUE,,0.00172848088230961,TRUE,primary_inferential,all_eligible_classes
040901,1.01947039377201,1.01085411334368,1.03399826878263,Nov,Mar,0.00639231456597328,0.00481390181676798,2,-0.16908108186787,0,0,9360.53841469075,9169.41548624015,"bimodal (2 harmonics, 2 peaks)",Dopaminergic drugs used in parkinsonism,0.000140706640403457,poisson,HAC-Wald,210.725336888815,3.97078843312711e-09,8.67561475026424e-06,6.95720167031546,FALSE,,-0.00499148242729375,0.00399334304666803,-0.00243662092772877,0.00415168991568931,TRUE,,0.000377505620594641,TRUE,primary_inferential,all_eligible_classes
020602,1.01930568918908,1.01464581721869,1.02995888021227,Apr,Aug,0.00804089345556399,0.00354016572835966,1,-0.130921732416428,0,0.746153576619127,97196.2276704862,95982.936868905,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Calcium-channel blockers,5.8360382703724e-15,poisson,HAC-Wald,2372.39984033282,4.59202721869932e-09,1.12094790960526e-06,9.22195792132245,FALSE,,0.00801339916892737,0.000664380405465101,-0.00302651869021449,0.00183656146154563,TRUE,,3.20982104870482e-14,TRUE,primary_inferential,all_eligible_classes
040202,1.01756906136455,1.01272943771035,1.03691899264766,Jan,Aug,0.00851946755053125,0.00261067288092901,1,0.103335665215777,0.170363632686314,0.661545549268495,871.304444962989,873.898476466723,unimodal (1 harmonic preferred),Antipsychotic depot injections,8.36753707113196e-05,poisson,HAC-Wald,8.32432628993078,3.78519213569073e-07,3.0644938768476e-05,12,TRUE,,0.00498012151091599,0.00691228739861609,0.00233322898577458,0.00117117692564339,TRUE,,0.000230107269456129,TRUE,primary_inferential,all_eligible_classes
041001,1.01731413017998,1.01065863104029,1.03813151831791,Dec,Mar,0.00668184410230364,0.00447378973964083,2,-0.102928618540726,0,0.712484602063164,899.270627349748,896.435563522593,"bimodal (2 harmonics, 2 peaks)",Alcohol dependence,0.0107889859139088,poisson,HAC-Wald,8.28857136356974,1.26167133770521e-08,0.00120292205906369,7.40500533620904,FALSE,,-0.00257295015995602,0.00616660101529783,-0.00150457675742373,0.0042131987154104,TRUE,,0.0211926509023209,TRUE,primary_inferential,all_eligible_classes
060106,1.01686403333709,1.01393519948191,1.03249294197964,Jul,Dec,0.00753868187814692,0.00320175508637057,1,-0.0678994439337191,0.115139776827084,0.875861626857746,14844.1251212344,14723.5403676116,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Diabetic diagnostic and monitoring agents,3.47872522894322e-08,poisson,HAC-Wald,348.81606997778,4.98968270765032e-09,0.000495532161956414,12,TRUE,,-0.00430538883396519,-0.00618832379956549,0.00314533402386831,-0.000598422519125231,TRUE,,1.14226798562315e-07,TRUE,primary_inferential,all_eligible_classes
090607,1.01627019643385,1.01127636235565,1.02998158124787,Dec,Jul,0.00731219556770752,0.00267911000323549,1,-0.094134522174069,0,0.70239323666325,3626.92267704726,3612.63948427062,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Multivitamin preparations,0.000974476054449763,poisson,HAC-Wald,73.4731587452144,4.65946428249294e-07,0.000229071258164182,12,TRUE,,0.000201530645623886,0.00730941785775556,-0.00148113652317984,0.00223245716848928,TRUE,,0.00214384731978948,TRUE,primary_inferential,all_eligible_classes
040701,1.01598845583891,1.01152655164514,1.02964015469653,Nov,Aug,0.00520762644203581,0.00427407363429851,2,-0.169834602412142,0,0.209552044084068,74880.5567647465,73718.7555216925,"bimodal (2 harmonics, 2 peaks)",Non-opioid analgesics and compound preparations,2.87719695746866e-06,poisson,HAC-Wald,1817.33377929481,3.70719922794127e-09,8.02114249620622e-06,12,TRUE,,0.000754409542715705,0.00515269244198119,-0.00366829633188229,0.00219346927329848,TRUE,,8.43977774190808e-06,TRUE,primary_inferential,all_eligible_classes
020203,1.01576509041015,1.00654513551881,1.03352998801124,Nov,Mar,0.00524940183491269,0.0038494578912568,2,-0.192994585293559,0,0.947670962218927,10883.6889048275,10734.5663276992,"bimodal (2 harmonics, 2 peaks)",Potassium-sparing diuretics and aldosterone antagonists,0.0112953821489494,poisson,HAC-Wald,249.507951787082,1.19314102895751e-08,1.1859492103361e-05,12,TRUE,,-0.00490775052499768,0.00186284846640023,-0.00189611840076887,0.00335008374027053,TRUE,,0.0219910094935298,TRUE,primary_inferential,all_eligible_classes
060402,1.01565335607107,1.01260034557079,1.0295307828369,Nov,Jul,0.00546767535383722,0.00437256912558555,2,-0.170492855087754,0,0.644361509061214,11486.6455298385,11296.9284017452,"bimodal (2 harmonics, 2 peaks)",Male sex hormones and antagonists,2.04934035000003e-07,poisson,HAC-Wald,263.700545134648,7.74577755369309e-10,5.57225493535984e-06,12,TRUE,,-0.00236701829027735,0.00492876233840216,-0.00403870322448047,0.00167577952684564,TRUE,,6.44078395714296e-07,TRUE,primary_inferential,all_eligible_classes
070401,1.01500830899706,1.01136409916274,1.02791064060116,Nov,Aug,0.00509361238530996,0.00402435745979956,2,-0.18219368112526,0,0.707742191123318,21301.4387859011,20994.3538083551,"bimodal (2 harmonics, 2 peaks)",Drugs for urinary retention,1.34839814828667e-07,poisson,HAC-Wald,504.717795027916,8.21736777376344e-10,2.44767751933495e-06,12,TRUE,,-0.000263963842529474,0.00508676815095991,-0.00342042528580261,0.00212041124041693,TRUE,,4.29924047279809e-07,TRUE,primary_inferential,all_eligible_classes
040301,1.01493614997879,1.0118209073141,1.03276071736736,Nov,Jul,0.0062219598107089,0.00325842242380422,2,-0.14969543901729,0,0.152561112982555,40390.7128463274,40003.8471578006,"bimodal (2 harmonics, 2 peaks)",Tricyclic and related antidepressant drugs,1.61266541693797e-09,poisson,HAC-Wald,977.896344540353,2.19012058080782e-09,1.35377079262256e-05,12,TRUE,,0.00319788493321807,0.00533725733312285,-0.00322236691429331,0.000483392347496288,TRUE,,5.81617035616975e-09,TRUE,primary_inferential,all_eligible_classes
020504,1.01457809332242,1.00981171025284,1.02499961370823,Apr,Aug,0.00508835530234379,0.00358055254622037,2,-0.160263950807901,0,0.584890257535863,15404.2935382094,15225.0163615958,"bimodal (2 harmonics, 2 peaks)",Alpha-adrenoceptor blocking drugs,0.000461930918456262,poisson,HAC-Wald,360.978570545003,1.54531648504556e-08,1.01505802718727e-06,6.31964522237428,FALSE,,0.00507495874060656,-0.000368989788518928,-0.00328094768637928,0.00143378478701916,TRUE,,0.00111675606659756,TRUE,primary_inferential,all_eligible_classes
040304,1.01288972022818,1.01060582631024,1.0283505047428,Dec,Jul,0.00562745439222722,0.00202150826910158,1,-0.16894939444425,0,0.818154796939289,50719.6017747192,50539.5265176801,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Other antidepressant drugs,9.35834179402458e-09,poisson,HAC-Wald,1240.32564086743,7.54526231247383e-10,7.02198262503284e-06,12,TRUE,,0.0020871302619621,0.00522610086069906,-0.00184140899576482,0.00083409147721486,TRUE,,3.16743876105447e-08,TRUE,primary_inferential,all_eligible_classes
020802,1.01270206899175,1.00710259813776,1.0296092087247,Nov,Mar,0.00378829478653313,0.00379635249279243,2,-0.180875881892964,0,0.562270969089115,44633.6554891456,44039.3638950553,"bimodal (2 harmonics, 2 peaks)",Oral anticoagulants,0.00256231131960187,poisson,HAC-Wald,1077.82400747865,2.83578684983076e-09,2.04285443494712e-06,8.44775966337021,FALSE,,-0.0023638105302847,0.00296033396200316,-0.00233348694601218,0.00299451680949065,TRUE,,0.00531800462558879,TRUE,primary_inferential,all_eligible_classes
020201,1.01233474474282,1.0082796936711,1.02529115425913,May,Sep,0.00465754097125597,0.00352123233921363,2,-0.16507758621466,0,0.716785894536586,23782.3866727563,23509.0543818529,"bimodal (2 harmonics, 2 peaks)",Thiazides and related diuretics,0.000855428384835323,poisson,HAC-Wald,566.578500832232,1.29925000787673e-08,1.26536039946057e-06,7.17122296055312,FALSE,,0.00216859940559384,-0.00412187633450908,-0.00295139481057943,0.00192050666721278,TRUE,,0.00190095196630072,TRUE,primary_inferential,all_eligible_classes
020101,1.01221515944186,1.00848284823188,1.03031198508485,Nov,Mar,0.00352224685215636,0.00401183818941698,2,-0.173652005447403,0,0.244072593948266,6223.55833275688,6147.48083480142,"bimodal (2 harmonics, 2 peaks)",Cardiac glycosides,0.000313377938621427,poisson,HAC-Wald,135.959680294218,2.46298232616701e-09,1.20448498509562e-05,12,TRUE,,-0.00182929731612994,0.00300996581653765,-0.00269740592196724,0.00296965434860702,TRUE,,0.000783444846553568,TRUE,primary_inferential,all_eligible_classes
040203,1.01170457740327,1.00794938812255,1.03139974092242,Dec,Aug,0.00414800998572662,0.00310187256500282,2,-0.185829622944757,0.116300777798015,0.730890149519297,3310.08659152245,3289.18331905764,"bimodal (2 harmonics, 2 peaks)",Drugs used for mania and hypomania,0.0186743021506259,poisson,HAC-Wald,65.5265195378239,1.36213547214075e-09,6.73392871752832e-06,12,TRUE,,5.40719420223034e-05,0.00414765753971729,-0.00144216154128742,0.00274623078024202,TRUE,,0.0342362206094809,TRUE,primary_inferential,all_eligible_classes
010602,1.01170247044269,1.00673635633531,1.02999484302868,Nov,Mar,0.00508738276076298,0.00173068741320473,1,-0.171024283535772,0,0.755003617794823,19798.6900744867,19752.5292096363,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Stimulant laxatives,0.0238292891667736,poisson,HAC-Wald,473.647822245983,1.50972707235156e-09,1.75157045148033e-05,12,TRUE,,-0.00435836905282485,0.00262413462952779,-0.000313197231446277,0.00170211233954745,TRUE,,0.0429708493171327,TRUE,primary_inferential,all_eligible_classes
020603,1.0114108196962,1.00745278096814,1.03194972535966,Nov,Mar,0.0040173447539117,0.00342203551894331,2,-0.185469203219982,0,0.601517528126029,5861.02809234987,5807.54390824254,"bimodal (2 harmonics, 2 peaks)",Other antianginal drugs,0.0173794273800802,poisson,HAC-Wald,127.450222540032,2.92618033365851e-08,1.24190381699529e-05,6.92941516359883,FALSE,,-0.00151343699237564,0.0037213663272904,-0.00215616450212777,0.00265730723339882,TRUE,,0.0321300338119129,TRUE,primary_inferential,all_eligible_classes
040201,1.01097969769691,1.00810856418611,1.02822427982123,Dec,Apr,0.00482992338189426,0.00249989168423782,2,-0.175339502815518,0,0.0038267338221718,24507.8808179155,24365.7785456216,"bimodal (2 harmonics, 2 peaks)",Antipsychotic drugs,0.00144151800343203,poisson,HAC-Wald,588.58184676975,5.58030716626044e-09,9.77948630731529e-06,12,TRUE,,-0.000849565794627635,0.00475461857939915,-0.000654532273189213,0.00241268438389176,TRUE,,0.00313994020549551,TRUE,primary_inferential,all_eligible_classes
030104,1.0096170358996,1.00732401880481,1.02509354937785,Dec,Aug,0.0030307986038706,0.0027095621832104,2,-0.225634307326451,0,0.863873258783213,4698.65880456661,4674.47643000887,"bimodal (2 harmonics, 2 peaks)",Compound bronchodilator preparations,0.000802385261076942,poisson,HAC-Wald,99.6519957210642,9.79772220760402e-09,2.4124583356544e-06,12,TRUE,,0.00229475375317356,0.00197985994189484,-0.00176099751151069,0.00205927535534641,TRUE,,0.00181984286017451,TRUE,primary_inferential,all_eligible_classes
020900,1.00957486023171,1.0073050040662,1.02490343751761,Nov,Feb,0.00314649621806789,0.00309190985939753,2,-0.204672268137736,0,0,64029.1197234642,63430.1007097172,"bimodal (2 harmonics, 2 peaks)",Antiplatelet drugs,0.000157354033672946,poisson,HAC-Wald,1560.20688480403,1.49056673614641e-09,1.37773193364943e-06,12,TRUE,,-0.00175103727339305,0.00261425073730577,-0.00272711279893657,0.00145697026754701,TRUE,,0.000402533574512188,TRUE,primary_inferential,all_eligible_classes
080304,1.00943879094567,1.00702490059751,1.02676669812151,Dec,Aug,0.00319257631571378,0.00294258380280488,2,-0.190205652501268,0,0,6612.92999254579,6561.14557388003,"bimodal (2 harmonics, 2 peaks)",Hormone antagonists,0.00158283323275061,poisson,HAC-Wald,145.829978183278,4.80418564047754e-08,9.41992282802451e-05,12,TRUE,,-0.000114423616401059,0.00319052515546677,-0.000382722037766019,0.00291758860676722,TRUE,,0.00341395403142288,TRUE,primary_inferential,all_eligible_classes
040303,1.00939274443851,1.00728267558577,1.02491088489381,Dec,Aug,0.00382045334541602,0.00177390086406225,1,-0.146780195258911,0,0.11715882302315,100032.801378792,99746.9063296277,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Selective serotonin re-uptake inhibitors,0.000137584648109713,poisson,HAC-Wald,2467.59062727718,2.25553351291853e-09,3.93863201723077e-05,12,TRUE,,0.00226753717051085,0.00307475835552196,-0.00146203697653281,0.00100457560928563,TRUE,,0.000373686698569591,TRUE,primary_inferential,all_eligible_classes
040801,1.00939063000068,1.00552146711073,1.02790689465649,Nov,Mar,0.0021821325996467,0.00366639813456295,2,-0.192453993425963,0,0.189462322141747,68630.0966387413,67786.026618491,"bimodal (2 harmonics, 2 peaks)",Control of epilepsy,0.0261655344583563,poisson,HAC-Wald,1669.21112065074,4.83129045570635e-09,1.5146412634115e-06,12,TRUE,,-0.000834631058214197,0.00201620774701049,-0.00190421587666223,0.00313311940024541,TRUE,,0.0462428934317855,TRUE,primary_inferential,all_eligible_classes
020400,1.00934822734997,1.00644184986293,1.0238266768889,Nov,Aug,0.00247275572083756,0.00303790714440992,2,-0.195952911051978,0,0.285424723566371,88991.2993157414,88219.0658885635,"bimodal (2 harmonics, 2 peaks)",Beta-adrenoceptor blocking drugs,0.0039421748193935,poisson,HAC-Wald,2178.09775361402,2.74689417541064e-09,2.8756536436525e-06,10.3992226463978,FALSE,,-0.000317696562804122,0.00245226216969502,-0.00268788008061858,0.00141569081732937,TRUE,,0.0081054061707156,TRUE,primary_inferential,all_eligible_classes
090602,1.00922957192533,1.00641878715945,1.02891197270798,Nov,Apr,0.00440276978417732,0.000933962121211856,1,-0.185552117076293,0,0.16993126283074,9741.90712357477,9738.07034946922,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Vitamin B group,0.011631500313391,poisson,HAC-Wald,224.657974611356,6.64689088933798e-09,8.13301396918043e-06,12,TRUE,,-0.00333637852816495,0.00287279656245698,-0.000612183248599674,0.000705348788892772,TRUE,,0.0224467549907545,TRUE,primary_inferential,all_eligible_classes
020505,1.00888460601857,1.00584861373764,1.02201437501856,May,Aug,0.00179679049374903,0.00339793011027957,2,-0.195297148183903,0,0.532472057535035,136437.614368424,134849.701310254,"bimodal (2 harmonics, 2 peaks)",Renin-angiotensin system drugs,0.00841089911301362,poisson,HAC-Wald,3340.4586394788,4.55529346289539e-09,1.7619640987343e-06,10.4092918218958,FALSE,,0.00171300885482816,0.000542269989679653,-0.00262420986734398,0.00215857629155863,TRUE,,0.0166702504942612,TRUE,primary_inferential,all_eligible_classes
021200,1.00690270501334,1.00520867616395,1.02223962308883,Nov,Aug,0.00218719364065216,0.00193539186462211,2,-0.226204965530474,0,0.893473795200036,182142.056096688,181466.873895443,"bimodal (2 harmonics, 2 peaks)",Lipid-regulating drugs,0.016305886954498,poisson,HAC-Wald,4501.68414231575,3.71695416640828e-09,1.02264915469164e-06,12,TRUE,,0.00100811799174715,0.00194100853589698,-0.0015938418853677,0.00109791152380006,TRUE,,0.0304008061863522,TRUE,primary_inferential,all_eligible_classes
