bnf_class_code,bnf_class_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,class_q_bh,class_significant,inference_scope,multiplicity_family
120301,Drugs for oral ulceration and inflammation,2.6405311263484e-23,poisson,HAC-Wald,312.067314232027,1.36953898339461e-06,0.00664739944344672,1.1492601957667,FALSE,,0.0786193313183072,0.121029364546778,-0.0299931371986794,0.0459005437845789,TRUE,,2.42048686581937e-22,TRUE,primary_inferential,all_eligible_classes
050101,Penicillins,6.15032290158321e-22,poisson,HAC-Wald,11365.4898237414,0.0123650280641127,0.0125281989200171,1.50557262808203,FALSE,,0.0937264175027723,0.170631868209824,-0.0155994409123932,0.0677212345154056,TRUE,,5.41228415339323e-21,TRUE,primary_inferential,all_eligible_classes
131003,Antiviral preparations,8.52168709263991e-22,poisson,HAC-Wald,9.63905225698031,1.39640981436339e-06,0.0142826745597037,1.04175222789527,FALSE,,0.0180839694399142,0.0287441328686396,-0.00374128569462932,0.0121407302594231,TRUE,,7.21065830915685e-21,TRUE,primary_inferential,all_eligible_classes
030101,Adrenoceptor agonists,3.64124951366583e-21,poisson,HAC-Wald,1968.79300308814,1.49436183848033e-08,0.0015885861529269,2.23769702881776,FALSE,,0.00782673670261921,0.0397846817635412,-0.0121977841540455,0.0265726056820948,TRUE,,2.96694404817216e-20,TRUE,primary_inferential,all_eligible_classes
010701,Soothing haemorrhoidal preparations,4.94540341404628e-21,poisson,HAC-Wald,21.041818068203,1.84528280105449e-08,0.000888378616950791,12,TRUE,,0.00949774678892068,0.0185857279956607,0.00391459822037575,-0.010678017805938,TRUE,,3.88567411103636e-20,TRUE,primary_inferential,all_eligible_classes
090604,Vitamin D,1.01333173532885e-19,poisson,HAC-Wald,1451.40762486552,2.87394048057109e-09,2.21472252888155e-05,12,TRUE,,0.00977646059726649,0.00303533132599793,-0.00357398792578098,0.00115929482483984,TRUE,,7.68734419904648e-19,TRUE,primary_inferential,all_eligible_classes
130201,Emollients,6.22769229135326e-19,poisson,HAC-Wald,524.900893976471,1.13922067100976e-07,0.0208916177382322,6.79490526589169,FALSE,,0.0237421331503125,-0.0178132819519155,-0.000106446561377729,0.000597676299475041,TRUE,,4.56697434699239e-18,TRUE,primary_inferential,all_eligible_classes
030403,Allergic emergencies,1.22919983968918e-18,poisson,HAC-Wald,478.23539351304,1.03684039037671e-06,0.00376183114386286,2.10207814650895,FALSE,,-0.0254631097228256,-0.19090806882086,0.0229918627444966,-0.0872479879474282,TRUE,,8.72335370101998e-18,TRUE,primary_inferential,all_eligible_classes
120103,Removal of ear wax and other substances,2.1391525581224e-18,poisson,HAC-Wald,6.04739064867381,1.33718233707599e-05,1.00751885678818e-06,10.5581531178078,FALSE,,0.0214093021186087,0.000446975597529173,0.0192852624914049,-0.0354621445563522,TRUE,,1.47066738370915e-17,TRUE,primary_inferential,all_eligible_classes
040501,Gastro-intestinal anti-obesity drugs,4.58199515135599e-18,poisson,HAC-Wald,65.9659102672898,2.48025483558543e-08,0.00667415540929695,1.8048359295363,FALSE,,-0.0283455259303946,-0.0706993844875543,-0.00334083661646015,-0.00951042800505589,TRUE,,3.05466343423733e-17,TRUE,primary_inferential,all_eligible_classes
010702,Compound haemorrhoidal preparations with corticosteroid,5.47167016471905e-18,poisson,HAC-Wald,166.261693800077,6.09621175962059e-08,6.77756554381404e-05,12,TRUE,,0.021966639520851,0.00938190446842522,-0.000507352678517174,-0.0118893377621245,TRUE,,3.54049245952409e-17,TRUE,primary_inferential,all_eligible_classes
050105,Macrolides,1.08659850271631e-17,poisson,HAC-Wald,2571.99639151352,0.0284100305164292,0.000406026748873467,1.50416023931523,FALSE,,0.0808433029049013,0.125754759597096,-0.00969999632853951,0.0534649483285592,TRUE,,6.83004773135963e-17,TRUE,primary_inferential,all_eligible_classes
100104,Gout and cytotoxic induced hyperuicaemia,1.74737645145244e-17,poisson,HAC-Wald,390.948239585185,1.6558940523052e-09,1.30232442853151e-05,9.45251300896848,FALSE,,-0.00662761086021794,-0.00586400087296352,0.00138528843965597,0.00267748821682048,TRUE,,1.06784116477649e-16,TRUE,primary_inferential,all_eligible_classes
030700,Mucolytics,5.04876995373256e-17,poisson,HAC-Wald,217.327656334888,1.31249783449984e-08,6.26190559072093e-07,10.4374999117916,FALSE,,0.00265065280573985,0.00886186567862003,-0.00103097012462219,0.00541850729548158,TRUE,,3.00197132384098e-16,TRUE,primary_inferential,all_eligible_classes
050501,Drugs for threadworms,1.96782093994999e-16,poisson,HAC-Wald,38.0216476601901,3.16527608814126e-07,6.5240257640653e-10,4.98671849393522,FALSE,,-0.0372275108956373,0.0664831700155135,-0.0194296534921655,-0.0348515646781123,TRUE,,1.13926475470789e-15,TRUE,primary_inferential,all_eligible_classes
090101,Iron-deficiency anaemias,7.62360384044771e-16,poisson,HAC-Wald,540.682469202911,5.03201323460775e-08,0.000860611568811898,12,TRUE,,-0.00717278781359187,-0.00944547944044776,-0.00170062330699163,0.000908683171302784,TRUE,,4.30049447409871e-15,TRUE,primary_inferential,all_eligible_classes
