bnf_drug_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
0409010Z0,1.02330730972403,1.01185075999483,1.04735767256731,Nov,Mar,0.0087200702656606,0.00503329302376407,2,-0.183696331795782,0,0.138256638344319,853.65262659509,851.343501864879,"bimodal (2 harmonics, 2 peaks)",040901,Rotigotine,0.000152734298691697,poisson,HAC-Wald,7.51434748327678,1.90827066924325e-06,2.7868210772386e-07,12,TRUE,,-0.00813351471737789,0.00314413164168671,-0.00393381598904634,0.00313992522640197,TRUE,,0.000698418811857806,TRUE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.000505020947432847,TRUE
0307000J0,1.02320940711093,1.01809658178953,1.03230803384288,Dec,Aug,0.00872470653921998,0.00485856780314921,2,-0.151319530629207,0,0.886068980482873,8453.85165956972,8290.17306569307,"bimodal (2 harmonics, 2 peaks)",030700,Carbocisteine,2.54025443625799e-14,poisson,HAC-Wald,188.870917862402,1.61394754613914e-08,1.38422045559139e-06,11.2659963877494,FALSE,,0.00294643611403382,0.00821212630330447,-0.00114520984081158,0.00472167083968233,TRUE,,2.5507297122838e-13,TRUE,secondary_exploratory,all_eligible_drugs,Mucolytics,3.00197132384098e-16,TRUE,TRUE,1.75946044111343e-13,TRUE
0801030P0,1.02258079633751,1.01271260257789,1.04036985964531,Jun,Feb,0.00830446104932903,0.0061567278255432,2,-0.0111102006112164,0.260334395040014,0.762248061163694,580.98786307744,582.103469801504,unimodal (1 harmonic preferred),080103,Methotrexate,0.0155230867842064,poisson,HAC-Wald,2.24236857414423,0.00284781638627408,5.08658688547214e-06,2.9591353996577,FALSE,,-0.00756967279905078,-0.00341527847109629,-0.00281573757427662,0.00547511821156628,TRUE,,0.0400529069795604,TRUE,secondary_exploratory,all_eligible_drugs,Antimetabolites,0.769739487426067,FALSE,FALSE,,FALSE
0603010I0,1.02252053409987,1.01585753025035,1.04034092177908,Dec,Apr,0.00993966894007076,0.00294299843518436,1,-0.131453482195766,0,0.855164973944116,2015.587297559,2008.21664039553,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",060301,Fludrocortisone acetate,2.76736407632453e-09,poisson,HAC-Wald,34.4264962173639,4.18470028663753e-07,2.20377283504103e-05,7.94020967234257,FALSE,,-0.00486369819530118,0.00866841730093974,0.00113519089303933,0.00271524979069296,TRUE,,1.9252947216715e-08,TRUE,secondary_exploratory,all_eligible_drugs,Replacement therapy,9.66381106018091e-09,TRUE,TRUE,1.36911696407635e-08,TRUE
0410030A0,1.02250557548798,1.01495816462457,1.040114123301,May,Aug,0.00211998233112955,0.0104431768886926,2,-0.0110561862901041,0.158040933936428,0.598561804765998,3545.50600981845,3372.06017560613,"bimodal (2 harmonics, 2 peaks)",041003,Buprenorphine hydrochloride,0.00183896859764084,poisson,HAC-Wald,67.9311352229845,2.2047358003173e-06,0.000148553543016794,4.08584137844741,FALSE,,0.00203072226224462,0.000608680686341834,-0.00680112965708159,0.00792493400074019,TRUE,,0.00656100884286513,TRUE,secondary_exploratory,all_eligible_drugs,Opioid dependence,0.00172848088230961,TRUE,TRUE,0.00485960376404689,TRUE
1108010C0,1.02230075622814,1.01620682937157,1.04526210703465,Aug,Mar,0.0105880678164912,0.00406732623194098,2,0.126251249816829,0.230447210437291,0.143158464364297,562.12419681888,565.212255613061,unimodal (1 harmonic preferred),110801,Acetylcysteine,0.00136412282695139,poisson,HAC-Wald,2.21585543068569,0.0251816715971578,0.00177206015800613,2.2171530061508,FALSE,,-0.00840631106349585,-0.00643747733125051,0.00401466322959171,-0.000652396988036822,TRUE,,0.0050327864903434,TRUE,secondary_exploratory,all_eligible_drugs,"Tear deficiency, eye lubricant and astringent",0.402879512529337,FALSE,FALSE,,FALSE
0304010J0,1.02216309672594,1.01401617215037,1.0379468376574,Jan,Sep,0.0105332148050465,0.00220785485968176,1,-0.137283317785079,0,0.53341731909195,1518.80473684964,1519.38645004413,unimodal (1 harmonic preferred),030401,Hydroxyzine hydrochloride,0.000333997641173671,poisson,HAC-Wald,23.0098592132393,6.09871456380942e-09,0.00123885032828341,5.18832310423138,FALSE,,0.00924594296901946,0.00504590455150415,0.000547042231425743,0.00213901095800304,TRUE,,0.00139619614808221,TRUE,secondary_exploratory,all_eligible_drugs,Antihistamines,1.95040709693529e-226,TRUE,TRUE,0.00100812132060677,TRUE
0901011F0,1.02213631563923,1.01561010456953,1.04368225089656,Jul,Feb,0.0106205562123531,0.00218323475472173,1,0.0226900163157559,0,0.55266776423717,13226.9196777202,13183.7845443211,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",090101,Ferrous fumarate,0.000533672367551949,poisson,HAC-Wald,310.850264944497,1.39956381052068e-08,0.00364385753646213,3.92234009715533,FALSE,,-0.0066666004742841,-0.0082675662909968,-0.00159161676296893,0.00149441295298895,TRUE,,0.00214792101651074,TRUE,secondary_exploratory,all_eligible_drugs,Iron-deficiency anaemias,4.30049447409871e-15,TRUE,TRUE,0.00156069519044081,TRUE
0205052V0,1.02183090063147,1.01433723382528,1.03735861315291,Nov,Feb,0.00685294047534235,0.00624733920168651,2,-0.125396296651429,0.119375646147105,0.616810057583929,1690.36069676633,1667.71865864762,"bimodal (2 harmonics, 2 peaks)",020505,Valsartan,0.00682359802705769,poisson,HAC-Wald,26.537775804098,6.57912425926796e-06,0.000909300988352957,4.53744033383438,FALSE,,-0.0068454992694144,0.000319269339323813,-0.00450043362922476,0.00433305253255391,TRUE,,0.0198987559232161,TRUE,secondary_exploratory,all_eligible_drugs,Renin-angiotensin system drugs,0.0166702504942612,TRUE,TRUE,0.0151686739925809,TRUE
0206020A0,1.02105201310467,1.01640364168756,1.03258813976255,Apr,Aug,0.00887447324158939,0.0035745277383123,1,-0.119087054742628,0,0.787552787495701,73718.8188256717,72786.6846846135,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",020602,Amlodipine,2.55149240647261e-19,poisson,HAC-Wald,1794.45340551992,4.25919853016339e-09,8.4612694828401e-07,9.78630508271692,FALSE,,0.00887329624030327,0.000144530783938966,-0.00315491972737648,0.00168039580628338,TRUE,,3.40432000534839e-18,TRUE,secondary_exploratory,all_eligible_drugs,Calcium-channel blockers,3.20982104870482e-14,TRUE,TRUE,2.36462254008307e-18,TRUE
0411000D0,1.02073207099675,1.0139403485683,1.03701551765574,Nov,Mar,0.00814667334746462,0.00389168863699398,1,-0.102253792110622,0.0371582643972647,0.35904021868569,4653.47836549876,4599.44530996361,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",041100,Donepezil hydrochloride,9.63637331331945e-14,poisson,HAC-Wald,97.6809103341234,6.35082574625268e-09,3.55407561011267e-05,11.8760591217741,FALSE,,-0.00601922721423225,0.00548973500031981,-0.00205504134813279,0.00330485181283105,TRUE,,9.11245398754674e-13,TRUE,secondary_exploratory,all_eligible_drugs,Dementia,3.28476791770192e-10,TRUE,TRUE,6.27795409917247e-13,TRUE
0106040G0,1.02066543689557,1.0160844696846,1.0414543254702,Jan,Jun,0.010161948723857,0.00143345603147298,1,-0.0393857121657144,0.00859928260225229,0.248239920476299,7745.71510842749,7739.66594986963,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010604,Lactulose,0.000355661506238888,poisson,HAC-Wald,175.790004326559,5.39654864731178e-11,0.00250598352887421,3.8380120224277,FALSE,,0.00157923801073422,0.0100384863984443,0.000264019979004273,-0.0014089320937692,TRUE,,0.00147410343436884,TRUE,secondary_exploratory,all_eligible_drugs,Osmotic laxatives,0.411692559020789,FALSE,FALSE,,FALSE
0803041C0,1.02065190615024,1.01138694039862,1.04133069417052,Dec,Mar,0.00654247809576159,0.00584838905763472,2,-0.0974837104506479,0,0.758722413296516,934.905859227705,927.596018101431,"bimodal (2 harmonics, 2 peaks)",080304,Exemestane,0.00789310958718996,poisson,HAC-Wald,9.11520317779508,4.73960232686728e-09,0.00299975361031279,2.90168865368367,FALSE,,-0.00326383630968868,0.00567021976444282,-0.00104788775688032,0.00575374537309758,TRUE,,0.022413669789863,TRUE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.0171408122388482,TRUE
0501130H0,1.02064006563955,1.0109613493025,1.03852708243386,Dec,Apr,0.00749369832818087,0.00503342222003552,2,-0.162561149973446,0,0.996079250883474,1658.88079323592,1640.52907855552,"bimodal (2 harmonics, 2 peaks)",050113,Methenamine hippurate,0.000830985275830528,poisson,HAC-Wald,25.8555600435011,4.54848896183425e-05,9.80728994126601e-07,5.03802927370253,FALSE,,-0.00282467744355057,0.0069409446024066,2.56938601949526e-05,0.00503335664052286,TRUE,,0.00313713045991835,TRUE,secondary_exploratory,all_eligible_drugs,Urinary-tract infections,2.05997052646044e-07,TRUE,TRUE,0.00230712367720037,TRUE
0106020M0,1.02062155463962,1.01147375108631,1.03906005811645,Nov,Mar,0.00888696330550844,0.00309500446486246,1,-0.13162169314205,0.147298628548191,0.598030863524922,10600.7091677638,10522.8522941229,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010602,Senna,0.00204741449076709,poisson,HAC-Wald,244.325318744943,3.01645098789707e-09,1.37677810507775e-05,8.30795796988562,FALSE,,-0.00842732926881034,0.00282103494989094,-0.00183483297336472,0.00249247679976607,TRUE,,0.00719473290750707,TRUE,secondary_exploratory,all_eligible_drugs,Stimulant laxatives,0.0429708493171327,TRUE,TRUE,0.00531976799290539,TRUE
0409010V0,1.02031813224633,1.01180295611006,1.04299339865757,Dec,Mar,0.00233904429955041,0.00878251533417719,2,-0.112633605987491,0.0147044195299085,0.496032083328607,609.16766811487,606.717612083538,"bimodal (2 harmonics, 2 peaks)",040901,Entacapone,0.00960758664139043,poisson,HAC-Wald,2.78355665857223,0.000989901070770156,0.00259931831368576,4.2328375697789,FALSE,,-0.00063809174041878,0.00225032601328532,0.00171707033361936,0.00861302763634611,TRUE,,0.0267365411106122,TRUE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.0205252987338796,TRUE
0601060D0,1.02029346138401,1.01706259917126,1.0326309055139,Aug,Dec,0.00908234375619259,0.00308915835848785,1,-0.0475395597844228,0.126460139507272,0.907105058830926,13481.8037538815,13379.3747998357,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",060106,Glucose blood testing reagents,2.96897552608663e-16,poisson,HAC-Wald,315.386034433513,2.03818950113335e-09,0.000222064929634169,12,TRUE,,-0.00583951889534702,-0.00695621931630506,0.00269501872555758,-0.00150989186126337,TRUE,,3.31859365138886e-15,TRUE,secondary_exploratory,all_eligible_drugs,Diabetic diagnostic and monitoring agents,1.14226798562315e-07,TRUE,TRUE,2.29406244675541e-15,TRUE
0410030C0,1.02026749331803,1.01278365676821,1.03676658619576,May,Sep,0.00393639367428493,0.00832510888596937,2,-0.0464675984963734,0.142529466820407,0.890696353896196,5753.69569921306,5520.10803827723,"bimodal (2 harmonics, 2 peaks)",041003,Methadone hydrochloride,0.00169607940299842,poisson,HAC-Wald,120.495022172411,1.0189075357914e-06,1.16313959145353e-05,5.02760001383782,FALSE,,0.00393412489957204,0.000133627966824725,-0.00311939965143315,0.00771859985864567,TRUE,,0.00614119456699056,TRUE,secondary_exploratory,all_eligible_drugs,Opioid dependence,0.00172848088230961,TRUE,TRUE,0.0045366676714348,TRUE
0301020S0,1.01981734326702,1.01222735445462,1.0408167637855,Dec,Apr,0.00794306639637533,0.00410754532372116,2,-0.0996289831993406,0.158551318905262,0.993803895126512,955.646888423835,953.98646507523,"bimodal (2 harmonics, 2 peaks)",030102,Glycopyrronium bromide,0.00748506267773064,poisson,HAC-Wald,9.79527447985342,8.5448601931538e-07,0.000214341632713277,3.08137873817746,FALSE,,-0.00261494201773515,0.00750029212905138,-6.02336511657778e-05,0.00410710366239894,TRUE,,0.0215057553041582,TRUE,secondary_exploratory,all_eligible_drugs,Antimuscarinic bronchodilators,8.45914240039922e-05,TRUE,TRUE,0.0163626951559693,TRUE
0901011H0,1.01961512431311,1.01384522579496,1.04124648185707,Aug,Jan,0.00980771805743069,0.0017888712353654,1,0.0722550323497275,0.00917903256796826,0.135671248574129,1170.98311456018,1173.22995799673,unimodal (1 harmonic preferred),090101,Ferrous gluconate,0.00474379434956034,poisson,HAC-Wald,14.6756194417501,4.76288073805979e-07,0.00196111235876184,0.460411474745853,FALSE,,-0.0067008414365246,-0.00716170772488008,-0.00172084235516985,-0.000488632669160828,TRUE,,0.0146681133221326,TRUE,secondary_exploratory,all_eligible_drugs,Iron-deficiency anaemias,4.30049447409871e-15,TRUE,TRUE,0.0110688534823075,TRUE
0406000J0,1.01957269698185,1.01280917936968,1.04485619005809,Dec,Aug,0.00834203419356427,0.00401251967879453,2,-0.087121183038596,0,0.916849647685718,1112.60801425332,1108.72178196363,"bimodal (2 harmonics, 2 peaks)",040600,Domperidone,0.0108393487904145,poisson,HAC-Wald,13.1751388311552,2.61495567701331e-08,0.0135738350067774,3.08802332091153,FALSE,,0.000701547485841337,0.00831248251797892,-0.00036144770810161,0.00399620691744327,TRUE,,0.0296559711288308,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nausea and vertigo,4.48078666131178e-09,TRUE,TRUE,0.022859908666964,TRUE
0403040U0,1.01950257599803,1.01432657582672,1.04103304072841,Apr,Aug,0.00497724742308219,0.00719565942501342,2,-0.155850880994404,0.107993373702873,0.636692950047418,534.348549037972,536.178063145009,unimodal (1 harmonic preferred),040304,Reboxetine,2.30178472148816e-05,poisson,HAC-Wald,1.80842808583025,0.0265584451128392,1.13237386911713e-07,10.3248825284448,FALSE,,0.00434254368845158,0.00243214025592023,-0.00680888308934778,0.00232736452589154,TRUE,,0.000114384608098442,TRUE,secondary_exploratory,all_eligible_drugs,Other antidepressant drugs,3.16743876105447e-08,TRUE,TRUE,8.27636255048748e-05,TRUE
0403010R0,1.01937548451036,1.01253714501491,1.03330309394059,Nov,Jul,0.00559369963868213,0.00563532034097645,2,-0.0736597799957479,0.197863424135575,0.956370712506533,828.434338973699,824.616429278391,"bimodal (2 harmonics, 2 peaks)",040301,Lofepramine hydrochloride,2.95917294211115e-05,poisson,HAC-Wald,6.86880006543119,7.12606546546371e-07,0.000144752901997114,6.52354823175076,FALSE,,8.26551797703809e-05,0.00559308892912045,-0.00548636070974763,0.00128712140373795,TRUE,,0.000145567396243245,TRUE,secondary_exploratory,all_eligible_drugs,Tricyclic and related antidepressant drugs,5.81617035616975e-09,TRUE,TRUE,0.000105250583562656,TRUE
0802020T0,1.01928850795748,1.01268801512236,1.03710564753636,Dec,Apr,0.00744533310205035,0.00426671969053637,2,-0.107818660058439,0,0.881893163836075,701.872125185322,702.799196254032,unimodal (1 harmonic preferred),080202,Tacrolimus,0.00287829992967552,poisson,HAC-Wald,4.33039402582878,0.00029046308304437,0.00706716384681227,2.05552490287977,FALSE,,-0.00199507758518721,0.00717305028767889,0.00026533538283805,0.00425846146539157,TRUE,,0.00953559228402705,TRUE,secondary_exploratory,all_eligible_drugs,Corticosteroids and other immunosuppressants,0.189539192211055,FALSE,FALSE,,FALSE
0404000R0,1.01925945892335,1.01013851844591,1.03571631067108,Jun,Mar,0.00628176611169073,0.00543680674414187,2,-0.154930968240537,0,0,709.966480741611,709.084453239711,"bimodal (2 harmonics, 2 peaks)",040400,Modafinil,0.00284892817577268,poisson,HAC-Wald,4.49302505865957,2.35381862851025e-05,1.07258406029098e-05,8.44412716453924,FALSE,,-0.0057818936594569,-0.00245566512226691,-0.000434806853471859,0.00541939208521772,TRUE,,0.00950046296717277,TRUE,secondary_exploratory,all_eligible_drugs,CNS stimulants and drugs used for ADHD,0.0251947058398018,TRUE,TRUE,0.00707411165449423,TRUE
0601012D0,1.01918522998419,1.01088185879851,1.03633499926067,Nov,Mar,0.00368504768726207,0.00744341813850069,2,-0.12450674560033,0.162456390898275,0.590008761875421,2367.07334383963,2296.03993736478,"bimodal (2 harmonics, 2 peaks)",060101,Biphasic isophane insulin,0.00282417039570962,poisson,HAC-Wald,41.4742353555982,3.72492275470742e-09,5.75081157627722e-06,11.4768346181561,FALSE,,-0.00265362193960708,0.00255692531354192,-0.00443072711758562,0.0059810643529436,TRUE,,0.00948531712214197,TRUE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,0.00706579513451305,TRUE
0601012S0,1.01910646224204,1.01186894257944,1.0390575905736,Dec,Mar,0.00305671755080302,0.00852064345768249,2,-0.16249450863856,0,0,2219.31779004302,2126.8941850305,"bimodal (2 harmonics, 2 peaks)",060101,Isophane insulin,7.73466746330578e-06,poisson,HAC-Wald,37.3177072830769,2.74832085910389e-08,0.000113297124709089,12,TRUE,,-0.000641424468357121,0.00298866137874132,-0.00375611359689363,0.00764807005591465,TRUE,,4.02864497821381e-05,TRUE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,2.92494896026161e-05,TRUE
0407020A0,1.01882816213639,1.01008809067635,1.03589562368112,Jul,Mar,0.00787596758747849,0.00332282126379653,1,-0.100592568176363,0.187092552090266,0.967779571578435,2008.9401937943,1997.23030378454,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040702,Fentanyl,0.00763334369440555,poisson,HAC-Wald,34.0505306837646,9.17055457451023e-11,3.24535728246644e-06,5.0047774922001,FALSE,,-0.0065806648976566,-0.00432732191358143,5.89958487881242e-05,0.00332229749434998,TRUE,,0.0218031576491232,TRUE,secondary_exploratory,all_eligible_drugs,Opioid analgesics,0.272633294918465,FALSE,FALSE,,FALSE
0202010P0,1.01876507700324,1.01473644797668,1.02861375964107,May,Sep,0.00817235447301998,0.00387859984462826,2,-0.0998740393909004,0,0.722101634487687,12606.8808191228,12443.7707074602,"bimodal (2 harmonics, 2 peaks)",020201,Indapamide,9.82097069327626e-12,poisson,HAC-Wald,291.680556347543,7.1424837552132e-07,3.43448114770162e-06,7.04856010337822,FALSE,,0.00410454216553859,-0.00706683176848052,-0.00296952321829066,0.00249508889837277,TRUE,,8.17574825235135e-11,TRUE,secondary_exploratory,all_eligible_drugs,Thiazides and related diuretics,0.00190095196630072,TRUE,TRUE,5.66859536506647e-11,TRUE
0409010N0,1.01861648949144,1.01053490131489,1.03660595035345,Nov,Mar,0.00623692339872375,0.00475932221398012,2,-0.140805189754052,0,0.702402454601821,3381.84581986428,3323.64081567771,"bimodal (2 harmonics, 2 peaks)",040901,Co-careldopa (Carbidopa/levodopa),3.21748605160241e-05,poisson,HAC-Wald,66.2889084170678,1.28389075684996e-08,7.82255223275019e-06,11.0868766181995,FALSE,,-0.00421085477531218,0.00460086030463635,-0.00298738954318963,0.00370494961554485,TRUE,,0.000157478965540741,TRUE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.000113822893653462,TRUE
0403040X0,1.01839006617781,1.01542661231429,1.03546982208802,Jan,Jul,0.00911223590261357,0.00141425352923456,1,-0.108828241980278,0,0.700970089487516,28917.1768659393,28870.88981034,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040304,Mirtazapine,2.53523178383826e-16,poisson,HAC-Wald,700.606994594925,5.46022925107444e-10,5.58447162668507e-06,12,TRUE,,0.00465557020287985,0.00783316725411484,-0.00132868388169496,-0.00048447103884175,TRUE,,2.87129739239357e-15,TRUE,secondary_exploratory,all_eligible_drugs,Other antidepressant drugs,3.16743876105447e-08,TRUE,TRUE,1.98593156400664e-15,TRUE
0301020Q0,1.01834133488384,1.01210848322729,1.03333514997335,Dec,Aug,0.00542948808668423,0.00595157544677252,2,-0.138011239875954,0.15857371082349,0.979205989375346,5840.7600475747,5684.97964770904,"bimodal (2 harmonics, 2 peaks)",030102,Tiotropium bromide,0.00177107254112018,poisson,HAC-Wald,124.63610702107,1.90922496852127e-09,1.98464430491985e-05,5.12345979260229,FALSE,,-0.000272320228240377,0.00542265456918815,-0.0033688063124606,0.00490636263720398,TRUE,,0.0063889802038928,TRUE,secondary_exploratory,all_eligible_drugs,Antimuscarinic bronchodilators,8.45914240039922e-05,TRUE,TRUE,0.00471807988687076,TRUE
0102000T0,1.01815004144826,1.01378769041397,1.03589694609804,Sep,Jan,0.00809073491478338,0.00304647147895211,1,-0.100711073369206,0,0,1928.66745909413,1922.95982593201,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010200,Peppermint oil,5.68797605694206e-06,poisson,HAC-Wald,32.5567775992711,1.35451919207551e-09,0.000682244782299613,6.53005913803348,FALSE,,-0.0075008845012176,-0.00303260995854866,0.000468466595490857,-0.00301023712039066,TRUE,,3.04400476893492e-05,TRUE,secondary_exploratory,all_eligible_drugs,Antispasmodics and other drugs altering gut motility,0.0936735611860228,FALSE,FALSE,,FALSE
0407042Q0,1.01797593734335,1.01378995506045,1.03005341897226,May,Aug,0.00639114874028208,0.00490689659769956,2,0.0102795564776126,0.202997239901046,0.141403372282106,1746.96742732441,1726.70297663447,"bimodal (2 harmonics, 2 peaks)",040704,Pizotifen malate,2.09045414109081e-10,poisson,HAC-Wald,27.7006278466501,4.5311117812651e-08,0.000200965729900471,6.29309344780909,FALSE,,0.00629777779340801,0.00108847465991001,-0.0036667578649918,0.00326075466418992,TRUE,,1.60323018379721e-09,TRUE,secondary_exploratory,all_eligible_drugs,Antimigraine drugs,0.745226127019671,FALSE,FALSE,,FALSE
0704010V0,1.01797167657165,1.01011605308866,1.03565205677206,Nov,Feb,0.00338156072256676,0.0065426480924221,2,-0.16765724685762,0,0.614638693870519,853.485744972305,845.717587977216,"bimodal (2 harmonics, 2 peaks)",070401,Tamsulosin and dutasteride hydrochloride,0.00693136522721675,poisson,HAC-Wald,7.26030537689221,7.50062884575291e-07,0.00114915070404908,7.46025741248875,FALSE,,-0.00336014624275589,0.000379960718627245,-0.00572671241479968,0.00316401785384561,TRUE,,0.0201526857651018,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for urinary retention,4.29924047279809e-07,TRUE,TRUE,0.0153563579781435,TRUE
090607000,1.01790574426281,1.01274544354888,1.03233016632182,Dec,Jul,0.00814631656648872,0.00276105326679409,1,-0.0763450353473407,0.0103937381964776,0.88938118411875,3129.34835710238,3117.43650863215,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",090607,Other multivitamin preparations,0.000217115225599472,poisson,HAC-Wald,61.3578707268666,2.71604208343506e-06,0.000237375869248879,12,TRUE,,0.000603559695718474,0.00812392696269192,-0.00120566732570193,0.00248390447517795,TRUE,,0.000956878867574145,TRUE,secondary_exploratory,all_eligible_drugs,Multivitamin preparations,0.00214384731978948,TRUE,TRUE,0.000693503973031325,TRUE
0703021Q0,1.01768438085114,1.01024618012762,1.03384737409701,Jul,Oct,0.00328233218550332,0.00656315475689693,2,0.380298396664587,0.374316825263039,0.883317492273907,11970.8048848172,11728.6588565424,"bimodal (2 harmonics, 2 peaks)",070302,Desogestrel,0.0103729421317674,poisson,HAC-Wald,273.846997465982,1.03725496728149e-07,9.10930582743719e-05,11.4641958579012,FALSE,,0.0016039917547548,-0.00286372397878525,0.00603763192095792,0.00257332492118831,TRUE,,0.028621092454225,TRUE,secondary_exploratory,all_eligible_drugs,Progestogen-only contraceptives,0.000388275226870467,TRUE,TRUE,0.0220174062022675,TRUE
0704050R0,1.01739108929782,1.00925569061679,1.03602633699315,Dec,Apr,0.00590223765828468,0.00411588013336163,2,-0.107192186800713,0,0.948979249945656,3169.32337661184,3138.17773220167,"bimodal (2 harmonics, 2 peaks)",070405,Tadalafil,0.00431849275810792,poisson,HAC-Wald,62.0547660662752,1.51323000597684e-10,0.00318069301546586,7.96754381549151,FALSE,,-0.00266245741315336,0.00526761140347488,0.00260908998360957,0.00318325599498834,TRUE,,0.0136565322934971,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for erectile dysfunction,0.31408709366056,FALSE,FALSE,,FALSE
0601012W0,1.01711165501079,1.00942817490354,1.03420643799065,Nov,Mar,0.00357212368946887,0.00652926176152712,2,-0.109444274246721,0.153087767076069,0.881972460719827,2295.0568734948,2242.744240648,"bimodal (2 harmonics, 2 peaks)",060101,Biphasic insulin aspart,0.0147676291120079,poisson,HAC-Wald,40.2125733335099,2.78694005576198e-09,9.46837100601616e-06,7.97428143570438,FALSE,,-0.00212910702368896,0.00286826967604914,-0.00359311409406834,0.00545167774703785,TRUE,,0.0385621199868518,TRUE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,0.0298987690944653,TRUE
0601023AG,1.01705930419984,1.00817306339992,1.03111758788063,Nov,Mar,0.00619375441803352,0.00432900657354107,2,-0.201149716077125,0.091467048909145,0.998090881961313,13556.4887396562,13303.6218825405,"bimodal (2 harmonics, 2 peaks)",060102,Dapagliflozin,0.019705150624744,poisson,HAC-Wald,313.420557372434,6.52772205128929e-08,1.03618615558965e-05,6.43762252533669,FALSE,,-0.00573651478315589,0.00233559241597154,0.000227015714039611,0.00432305005515098,TRUE,,0.049212350534617,TRUE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
0409010W0,1.01702920092497,1.00961915353931,1.03433505798728,Nov,Mar,0.00720277709165957,0.00259939782029924,1,-0.21138331592047,0,0.786601710441707,1874.74043455213,1871.31548525878,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040901,Pramipexole,0.00933916578978723,poisson,HAC-Wald,31.2373917452342,1.5334289189053e-08,2.02402825755232e-06,6.37608255098921,FALSE,,-0.00642018775954747,0.00326514731126985,-0.000870540634822643,0.00244929133246721,TRUE,,0.0260640328918417,TRUE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.0200168439403257,TRUE
0408010H0,1.01701660252116,1.00994837333536,1.03243867264304,Dec,Mar,0.0038216756685433,0.00626068502038329,2,-0.116316075123369,0,0.849366133684901,8861.34189495464,8563.33488559969,"bimodal (2 harmonics, 2 peaks)",040801,Lamotrigine,1.62692567093888e-05,poisson,HAC-Wald,195.636460130551,3.39439271678514e-08,6.12399621124915e-06,8.81250898571782,FALSE,,-0.00114898006233791,0.00364486621591052,-0.00164833829980988,0.00603979782557592,TRUE,,8.2104953548936e-05,TRUE,secondary_exploratory,all_eligible_drugs,Control of epilepsy,0.0462428934317855,TRUE,TRUE,5.94731717487656e-05,TRUE
0403010F0,1.01693181711603,1.01102813004072,1.03103828840281,Nov,Aug,0.00562068258471735,0.00469334981810116,2,-0.110662599648392,0,0.114702582182382,1047.8876986166,1042.33294220663,"bimodal (2 harmonics, 2 peaks)",040301,Clomipramine hydrochloride,0.000153667576206089,poisson,HAC-Wald,11.6161465722187,6.80137407304904e-08,0.000144179705685032,4.82663052529238,FALSE,,-0.000537188677125247,0.00559495317615021,-0.00382203078120783,0.00272389669821929,TRUE,,0.00069940289357351,TRUE,secondary_exploratory,all_eligible_drugs,Tricyclic and related antidepressant drugs,5.81617035616975e-09,TRUE,TRUE,0.000505566325718034,TRUE
