bnf_class_code,bnf_drug_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
110303,1103030C0,Aciclovir,0.0237465982677759,negbin,NB-LRT,5.59065769608091,4.64594245131165e-06,0.341092048945177,,,83.4959454307693,0.0734134720282253,0.00128369284551609,0.0478239813525402,0.030561180012312,TRUE,,0.0571091029946018,FALSE,secondary_exploratory,all_eligible_drugs,Antivirals,1.44223095977901e-09,TRUE,TRUE,0.045029572507771,TRUE
010701,0107010AA,Diltiazem hydrochloride,0.0240324136492328,negbin,NB-LRT,3.69552621470529,1.85349928140123e-05,0.0648023339874225,,,872.077615500949,0.0193658720200096,0.021070191888694,0.00792381827837279,-0.00619936746352026,TRUE,,0.0576541155033318,FALSE,secondary_exploratory,all_eligible_drugs,Soothing haemorrhoidal preparations,3.88567411103636e-20,TRUE,TRUE,0.0454405982218252,TRUE
020400,0204000T0,Sotalol hydrochloride,0.02524072215111,poisson,HAC-Wald,20.0752250883823,3.62124724346336e-08,1.16479791677504e-05,2.68870495448813,FALSE,,-0.00295040953511109,0.00339982990753374,-0.00264348010837296,0.00145939871514128,TRUE,,0.060404086916907,FALSE,secondary_exploratory,all_eligible_drugs,Beta-adrenoceptor blocking drugs,0.0081054061707156,TRUE,TRUE,0.0475885248579667,TRUE
090201,0902011AB,Sodium zirconium cyclosilicate,0.0255609038409334,negbin,NB-LRT,1.97037918846905,0.0251267164868997,0.0943405672847679,,,1638.63917214201,0.0243812414776346,-0.0165372487131698,-0.00390616225139396,-0.00200985116386234,TRUE,,0.0610203929928165,FALSE,secondary_exploratory,all_eligible_drugs,Oral preparation for fluid and electrolyte imbalance,8.65885960246975e-07,TRUE,TRUE,0.0480544992209548,TRUE
110401,1104010S0,Prednisolone sodium phosphate,0.0257494011485064,negbin,NB-LRT,7.85466884562939,1.02667271487577e-05,0.953867530313705,,,844.282253936839,0.0229954254039266,0.0127760847566253,-0.00152435066351587,0.00763451790034842,TRUE,,0.0613200897766387,FALSE,secondary_exploratory,all_eligible_drugs,Corticosteroids,0.940393434747381,FALSE,FALSE,,FALSE
060102,0601023AV,Saxagliptin/dapagliflozin,0.026904840566955,poisson,HAC-Wald,1.15728723797689,0.584279834137432,6.04635131251641e-06,7.73745955435755,FALSE,,-0.0070367301600516,0.0124257726000451,-0.00710101511139405,-0.000781847506648596,TRUE,,0.0639118181019633,FALSE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
080304,0803042E0,Cyproterone acetate,0.0269689499383028,negbin,NB-LRT,2.52995621963184,0.00569255157199161,0.643049345464038,,,1955.01282164127,-0.0185539256285981,0.0121857671780161,0.00577500716394153,-0.00131201229291496,TRUE,,0.0639118181019633,FALSE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.0505571768074167,FALSE
120305,1203050P0,Pilocarpine hydrochloride,0.0278624351603279,poisson,Poisson-LRT,1.72272605827513,0.0760493694689732,0.0664737203224145,,,,-0.0034936265706679,0.00218838063790091,-0.0036458479564226,0.015179630087875,TRUE,,0.065868960791649,FALSE,secondary_exploratory,all_eligible_drugs,Treatment of dry mouth,0.296686411052451,FALSE,FALSE,,FALSE
040702,0407020K0,Diamorphine hydrochloride (Systemic),0.0281012805694135,poisson,HAC-Wald,13.9012025046556,6.44640877591818e-07,6.36031016743033e-09,2.06935561017637,FALSE,,0.120511649952253,0.0904044250416381,0.0180321647177088,-0.0219494800425346,TRUE,,0.0662727536915465,FALSE,secondary_exploratory,all_eligible_drugs,Opioid analgesics,0.272633294918465,FALSE,FALSE,,FALSE
080304,0803042K0,Goserelin acetate,0.0284904905737858,poisson,HAC-Wald,19.5972057235985,2.68034927178393e-07,1.17168145230551e-05,7.6451988085596,FALSE,,0.0104924183223695,0.00233862084526319,0.0101905962233681,0.00234837339073339,TRUE,,0.0670283522194864,FALSE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.0532577920384973,FALSE
021200,0212000Y0,Simvastatin,0.0289241862465767,poisson,HAC-Wald,640.035317781878,1.85010971353444e-09,3.85489333865063e-06,7.98171592970039,FALSE,,-0.00196947267227606,0.00254863038112117,-0.00273357233337438,0.000746194059514558,TRUE,,0.0678847166365438,FALSE,secondary_exploratory,all_eligible_drugs,Lipid-regulating drugs,0.0304008061863522,TRUE,TRUE,0.0539153386692563,FALSE
090607,0906070T0,Vitamins caps,0.0290165924394295,poisson,HAC-Wald,13.9909716665358,1.76656353023827e-08,0.000978904961757121,12,TRUE,,-0.00149807435746642,0.00368794619943767,-0.00255935875688547,0.00101507789976278,TRUE,,0.0679378871057797,FALSE,secondary_exploratory,all_eligible_drugs,Multivitamin preparations,0.00214384731978948,TRUE,TRUE,0.0539347961162278,FALSE
020601,0206010I0,Isosorbide dinitrate,0.0300465450032481,poisson,HAC-Wald,3.06418190746287,0.000321854330695327,2.92430451072079e-05,2.10172561068459,FALSE,,0.00640015470740637,-0.00127496648327449,0.00289232795294015,0.00428948688462326,TRUE,,0.070180659072335,FALSE,secondary_exploratory,all_eligible_drugs,Nitrates,0.723508230808036,FALSE,FALSE,,FALSE
040801,0408010A0,Levetiracetam,0.0308450294045096,poisson,HAC-Wald,149.328055891429,9.04346273964674e-08,1.98216214059022e-05,11.3367525794748,FALSE,,-0.00248944414675066,0.00290926879508693,-0.000965305657648062,0.00486740635650484,TRUE,,0.0718269241234755,FALSE,secondary_exploratory,all_eligible_drugs,Control of epilepsy,0.0462428934317855,TRUE,TRUE,0.0571719136568093,FALSE
100103,1001030L0,Leflunomide,0.030898851342645,poisson,HAC-Wald,10.0114380698206,1.92601501730935e-06,0.000734698981773918,7.19092804967935,FALSE,,-0.00483554195878428,0.00130045867622048,-0.00446361759544008,0.00190868141543197,TRUE,,0.0718269241234755,FALSE,secondary_exploratory,all_eligible_drugs,Rheumatic disease suppressant drugs,0.351282739573645,FALSE,FALSE,,FALSE
020505,0205052B0,Olmesartan medoxomil,0.0316508443305685,poisson,HAC-Wald,21.523143265895,1.51914790350772e-09,1.41837009470791e-07,6.48558626646417,FALSE,,-0.000827469700874737,0.00220777317224393,-0.00333173282938486,0.00293807099814913,TRUE,,0.0733706740423434,FALSE,secondary_exploratory,all_eligible_drugs,Renin-angiotensin system drugs,0.0166702504942612,TRUE,TRUE,0.0584525315970467,FALSE
020505,0205052R0,Telmisartan with diuretic,0.0317136075686104,poisson,HAC-Wald,1.56437722303044,0.0717462909285635,0.000369533308445469,3.89896418459089,FALSE,,-0.00336407378730463,-0.00371724623396397,-0.00728306326771215,9.54896402146413e-05,TRUE,,0.0733706740423434,FALSE,secondary_exploratory,all_eligible_drugs,Renin-angiotensin system drugs,0.0166702504942612,TRUE,TRUE,0.0584525315970467,FALSE
060106,0601060W0,Ketone blood testing reagents,0.0322839739544996,negbin,NB-LRT,35.749455485133,1.42099703462682e-06,0.121886579681405,,,1234.58068390099,0.0154744380399994,0.00326066696595964,0.0091302874408826,0.00995364002610206,TRUE,,0.0745132479423758,FALSE,secondary_exploratory,all_eligible_drugs,Diabetic diagnostic and monitoring agents,1.14226798562315e-07,TRUE,TRUE,0.0593375834135774,FALSE
020801,0208010L0,Dalteparin sodium,0.032884275295788,negbin,NB-LRT,4.46721410175772,2.47544358108377e-05,0.883069349833813,,,2062.45195963337,-0.0056682346826572,-0.0157675426473214,0.00656549598989498,-0.00236538381008766,TRUE,,0.0755734908038833,FALSE,secondary_exploratory,all_eligible_drugs,Parenteral anticoagulants,0.249371307594594,FALSE,FALSE,,FALSE
060102,0601023AA,Vildagliptin,0.0328985216641135,poisson,HAC-Wald,2.769822699353,0.00320298753819246,0.00823493160234068,1.96340694481591,FALSE,,-0.0110846957682141,0.0059468503986719,-0.00505268717599681,0.000123737297077173,TRUE,,0.0755734908038833,FALSE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
080201,0802010M0,Mycophenolate mofetil,0.0330518988972554,poisson,HAC-Wald,10.8122178814385,1.70283654399884e-06,0.00111865948822976,7.4391222048391,FALSE,,-0.00415231682686167,0.00185937712621996,-0.00148369590067234,0.00445977452313549,TRUE,,0.0757471753551218,FALSE,secondary_exploratory,all_eligible_drugs,Antiproliferative immunosuppressants,0.185313710897741,FALSE,FALSE,,FALSE
040902,0409020S0,Procyclidine hydrochloride,0.0335930459825434,poisson,HAC-Wald,44.1424321888618,3.98783974107058e-09,5.41454330260649e-07,12,TRUE,,-0.00212433893116437,0.0043257352026575,-0.000293923162250639,0.00143811674236154,TRUE,,0.0768066356502282,FALSE,secondary_exploratory,all_eligible_drugs,Antimuscarinic drugs used in parkinsonism,0.164776863506407,FALSE,FALSE,,FALSE
090103,0901030J0,Darbepoetin alfa,0.0339119022982405,poisson,Poisson-LRT,1.10992617547723,0.650285032241262,0.401354216285271,,,,-0.0238388422699417,0.013404723772459,0.0198156097286272,0.0169238071330111,TRUE,,0.0773540815889608,FALSE,secondary_exploratory,all_eligible_drugs,"Hypoplastic,haemolytic and renal anaemias",0.00398497352474364,TRUE,TRUE,0.0621560771928754,FALSE
040102,0401020T0,Oxazepam,0.0351245142501122,negbin,NB-LRT,3.8597254626443,7.79008185535119e-05,0.132937434448365,,,1760.39417032044,0.00755708091993257,0.0184110975669304,-0.00165385880776382,0.00202625960209656,TRUE,,0.0799328899056291,FALSE,secondary_exploratory,all_eligible_drugs,Anxiolytics,0.411692559020789,FALSE,FALSE,,FALSE
130802,130802000,Other camouflage preparations,0.0366237061399269,poisson,HAC-Wald,7.48953978164311,2.58587549079667e-05,0.0075988855395307,0.23804803588201,FALSE,,-0.00349158739063149,-0.0302971793675777,0.00485444520305312,0.0010396199294054,TRUE,,0.0831503258281789,FALSE,secondary_exploratory,all_eligible_drugs,Camouflagers,0.0639461535776501,FALSE,FALSE,,FALSE
120103,1201030F0,Docusate sodium,0.0377107421776388,negbin,NB-LRT,3.55424628505206,0.00281517362214228,0.489444618528369,,,137.634248076157,0.0089019044946797,0.0243610305345701,0.055277177511725,-0.0370616265602662,TRUE,,0.0854192160023726,FALSE,secondary_exploratory,all_eligible_drugs,Removal of ear wax and other substances,1.47066738370915e-17,TRUE,TRUE,0.0689268565357954,FALSE
020201,0202010F0,Chlortalidone,0.0382652904553277,poisson,Poisson-LRT,1.53683670059688,0.143122780086775,0.61337639186099,,,,0.0104412737516145,-0.0109262144806925,-0.00910688270572817,0.00515872803459362,TRUE,,0.0864742294744528,FALSE,secondary_exploratory,all_eligible_drugs,Thiazides and related diuretics,0.00190095196630072,TRUE,TRUE,0.0697467067025086,FALSE
020203,0202030S0,Spironolactone,0.0389914717600135,poisson,HAC-Wald,173.469099984041,1.44904293917592e-08,9.9633238739294e-06,11.80101697429,FALSE,,-0.00560035383439207,0.00139630346327525,-0.00196280177710841,0.00379848810088188,TRUE,,0.0879113275329935,FALSE,secondary_exploratory,all_eligible_drugs,Potassium-sparing diuretics and aldosterone antagonists,0.0219910094935298,TRUE,TRUE,0.0708740011549417,FALSE
020400,0204000E0,Atenolol,0.0395416773857237,poisson,HAC-Wald,234.118841071378,7.36058664467232e-10,3.00825453103393e-06,6.54940527765421,FALSE,,-0.00114999771827367,0.00218550925858631,-0.00356043381782074,1.28796592749567e-05,TRUE,,0.0885369971809077,FALSE,secondary_exploratory,all_eligible_drugs,Beta-adrenoceptor blocking drugs,0.0081054061707156,TRUE,TRUE,0.0712833526570033,FALSE
040101,0401010N0,Loprazolam mesilate,0.0394930206297971,poisson,Poisson-LRT,1.51637010533087,0.183783068305816,0.0630779748968622,,,,0.00212941018322631,0.0192969185223156,-0.00145693395227421,0.00684085381252926,TRUE,,0.0885369971809077,FALSE,secondary_exploratory,all_eligible_drugs,Hypnotics,8.49270687446684e-13,TRUE,TRUE,0.0712833526570033,FALSE
040201,0402010AB,Quetiapine,0.0394620531637745,poisson,HAC-Wald,223.579174254524,2.61493018196163e-08,1.04172758246257e-05,8.9299432211074,FALSE,,-0.000874034464354554,0.00224904096796306,0.00106555666385167,0.00180893857904467,TRUE,,0.0885369971809077,FALSE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.0712833526570033,FALSE
040301,0403010N0,Imipramine hydrochloride,0.0396721223412093,poisson,HAC-Wald,5.03430941267429,6.60507773776989e-07,0.0324227335529144,6.89255201858239,FALSE,,0.00128557361060446,0.00250982415687657,-0.00278585923787793,0.00314912270253878,TRUE,,0.0886253375237106,FALSE,secondary_exploratory,all_eligible_drugs,Tricyclic and related antidepressant drugs,5.81617035616975e-09,TRUE,TRUE,0.0713231051926659,FALSE
010200,0102000P0,Mebeverine hydrochloride,0.0397977673400992,poisson,HAC-Wald,144.631027809419,4.82490179022011e-09,0.0285073234841877,4.44829800405677,FALSE,,-0.00829598642511011,-0.0039793697284908,-0.00101256681385832,0.000956772235767278,TRUE,,0.0887025752614567,FALSE,secondary_exploratory,all_eligible_drugs,Antispasmodics and other drugs altering gut motility,0.0936735611860228,FALSE,FALSE,,FALSE
100202,1002020S0,Methocarbamol,0.0407662027721854,poisson,HAC-Wald,15.7003085582468,5.44056571281338e-06,0.00212848054716486,5.38402798809941,FALSE,,-0.00214814532156918,-0.00435609878668009,0.00106417226322003,-0.005408426968953,TRUE,,0.0904978472872944,FALSE,secondary_exploratory,all_eligible_drugs,Skeletal muscle relaxants,0.108400217093321,FALSE,FALSE,,FALSE
130601,1306010I0,Erythromycin,0.0407890707999202,poisson,HAC-Wald,69.0021009796489,3.192833483304e-06,1.19151355448821e-11,4.01847664152308,FALSE,,0.0140328016817151,0.0169437681869569,-0.00120274478200016,-0.0273731670579895,TRUE,,0.0904978472872944,FALSE,secondary_exploratory,all_eligible_drugs,Topical preparations for acne,0.0462428934317855,TRUE,TRUE,0.073131358545906,FALSE
060101,0601012V0,Insulin glargine,0.0411024703254572,poisson,HAC-Wald,105.189914634235,4.73673254622988e-08,0.000935053684944953,1.86528788191338,FALSE,,-0.00188732911415813,0.00297053524296123,-0.00320452558067984,0.00840636332420463,TRUE,,0.0909859229477166,FALSE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,0.0734930040058447,FALSE
110802,1108020AG,Bromfenac,0.0415537078005183,poisson,HAC-Wald,3.34080957173431,0.00234568893201556,0.000481171948101711,2.29770439125611,FALSE,,0.00960600890769494,-0.0134311798333723,0.00123472694022714,-0.0330044580526319,TRUE,,0.0917762163213261,FALSE,secondary_exploratory,all_eligible_drugs,Ocular diagnostic & peri-operative prepn & photodynamic tt,0.436913075381646,FALSE,FALSE,,FALSE
070202,0702020H0,Econazole nitrate,0.041793562394683,poisson,HAC-Wald,9.88343411654357,4.10606377794207e-08,2.44492894907467e-06,2.79541815886069,FALSE,,-0.00592732251286251,-0.0449465293997219,0.0486278238474155,-0.104661089028079,TRUE,,0.0920971261819486,FALSE,secondary_exploratory,all_eligible_drugs,Vaginal and vulval infections,0.00509117132759724,TRUE,TRUE,0.0745261898528494,FALSE
090602,0906027G0,Vitamin B compound,0.0419614683158953,poisson,HAC-Wald,44.5339592750542,8.09388605620632e-09,0.000432272375036402,3.25081470885134,FALSE,,-0.00527791591257187,0.000421663056247903,0.000126713380768306,0.00036564723363319,TRUE,,0.0922583976065057,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin B group,0.0224467549907545,TRUE,TRUE,0.0746233679779976,FALSE
040702,0407020V0,Pethidine hydrochloride,0.0425627506522504,poisson,HAC-Wald,8.50105159722397,6.77392932382016e-08,4.40758540776187e-14,2.4567880934057,FALSE,,-0.180605760733116,-0.0423688722712905,-0.0523791642147197,-0.0494573960315573,TRUE,,0.0933696376920988,FALSE,secondary_exploratory,all_eligible_drugs,Opioid analgesics,0.272633294918465,FALSE,FALSE,,FALSE
060302,0603020AA,Dexamethasone phosphate,0.0440045591477869,negbin,NB-LRT,5.48557375870824,0.00438735327112103,0.499283667865614,,,320.851914289615,-0.039787390845973,-0.00349312338925296,-0.0023754819686855,0.0191100675702358,TRUE,,0.0963155968762797,FALSE,secondary_exploratory,all_eligible_drugs,Glucocorticoid therapy,7.99962161406946e-42,TRUE,TRUE,0.0780458218847542,FALSE
050404,0504040M0,Mepacrine hydrochloride,0.0450023204106706,negbin,NB-LRT,1.87010808607267,0.0277624778733471,0.738630550578359,,,241.821730385499,0.0110658854871417,-0.0687698380052264,-0.0171261798365491,-0.00816140998006361,TRUE,,0.0982786100448277,FALSE,secondary_exploratory,all_eligible_drugs,Antigiardial drugs,0.0771200863996355,FALSE,FALSE,,FALSE
040704,0407041U0,Tolfenamic acid,0.0455806213907345,poisson,HAC-Wald,3.94466483917379,0.00519558392071873,0.000377341368473561,0.520371724682907,FALSE,,-0.0535339531287836,0.0231941411094138,-0.0203159046487309,-0.00215537602470046,TRUE,,0.0993188483994976,FALSE,secondary_exploratory,all_eligible_drugs,Antimigraine drugs,0.745226127019671,FALSE,FALSE,,FALSE
040102,0401020E0,Chlordiazepoxide hydrochloride,0.0459098429973458,poisson,HAC-Wald,10.4777742921545,8.13037542785109e-05,0.00901441501002576,5.35108775375863,FALSE,,-0.0173418448531611,-0.018935947202617,0.00750571787974034,-0.0112925400315704,TRUE,,0.0998129175879795,FALSE,secondary_exploratory,all_eligible_drugs,Anxiolytics,0.411692559020789,FALSE,FALSE,,FALSE
070402,0704020J0,Oxybutynin,0.0460452404852472,poisson,HAC-Wald,103.021827630819,5.16110177355113e-08,0.000296773601925371,4.78825189402009,FALSE,,-0.00393846322837202,-0.00307280351270622,-0.00405615213832324,-0.000418226848794805,TRUE,,0.0998843301394894,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for urinary frequency enuresis and incontinence,0.102138015457376,FALSE,FALSE,,FALSE
040201,0402010AD,Aripiprazole,0.047069507190268,poisson,HAC-Wald,91.1076122123687,8.27687192273326e-11,0.00123611146497227,12,TRUE,,-0.00195932490051953,0.00526484948405823,-0.00365770825373045,0.00157076081704056,TRUE,,0.101879333340713,FALSE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.0832573541161193,FALSE
070405,0704050Z0,Sildenafil (Erectile Dysfunction),0.0475514393603351,poisson,HAC-Wald,178.159360331205,2.488830685624e-10,6.01817770231605e-05,12,TRUE,,-0.00481311402906853,0.00219452517643617,0.00319496913523387,-0.000662494720457001,TRUE,,0.102694239328085,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for erectile dysfunction,0.31408709366056,FALSE,FALSE,,FALSE
130400,1304000C0,Beclometasone dipropionate,0.0487096179856026,negbin,NB-LRT,1.86076731088031,0.0363945438907995,0.314868467975634,,,190.060318324496,0.0421292106704758,0.0633778252872005,0.021468544844379,-0.00758980537695912,TRUE,,0.10496276088048,FALSE,secondary_exploratory,all_eligible_drugs,Topical corticosteroids,0.000772676262857242,TRUE,TRUE,0.0859274226126716,FALSE
100102,1001022U0,Triamcinolone acetonide,0.0492323878097876,poisson,HAC-Wald,657.648312948491,3.60265525572545e-06,1.11022302462516e-16,1.2801096347115,FALSE,,0.132370131515549,-0.0661142137763094,-0.0341688068136476,0.0319985518494653,TRUE,,0.105855067829433,FALSE,secondary_exploratory,all_eligible_drugs,Corticosteroids,1.34640025024188e-11,TRUE,TRUE,0.0866174095690915,FALSE
040901,0409010K0,Co-beneldopa (Benserazide/levodopa),0.0507147045192434,poisson,HAC-Wald,55.6720385633001,7.31298039713192e-09,0.00396767650021435,2.91229810652175,FALSE,,-0.00718402280760948,0.00732963193956782,-0.00174775588924922,0.00536529119740904,TRUE,,0.108802031281372,FALSE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.0889874015297658,FALSE
060401,0604012S0,Progesterone,0.0510173532729884,negbin,NB-LRT,610.103019480812,0.00370393544215735,0.938900779847116,,,352.437740013609,-0.0355449157407781,-0.0046258515203207,-0.00101487071792705,-0.0059558962897234,TRUE,,0.10921077381954,FALSE,secondary_exploratory,all_eligible_drugs,Female sex hormones and their modulators,0.000113754559464022,TRUE,TRUE,0.0892803682277297,FALSE
020400,020400080,Carvedilol,0.0517982396365117,poisson,HAC-Wald,35.551886819291,6.34868737869923e-08,0.000649464906923969,5.55108541739783,FALSE,,-0.00328869347800179,0.00329553397271404,-0.00143007090290009,0.00332947486618653,TRUE,,0.110639222381496,FALSE,secondary_exploratory,all_eligible_drugs,Beta-adrenoceptor blocking drugs,0.0081054061707156,TRUE,TRUE,0.090406476606962,FALSE
050302,0503021C0,Aciclovir,0.0523043400944446,poisson,HAC-Wald,70.78005999225,1.58265764392798e-06,0.00602560260697016,4.24851825886659,FALSE,,-0.00306454318614991,-0.00717937504908987,0.00295533863593003,0.00844895821356214,TRUE,,0.111475770792099,FALSE,secondary_exploratory,all_eligible_drugs,Herpesvirus infections,0.0771200863996355,FALSE,FALSE,,FALSE
060402,0604020B0,Dutasteride,0.0526300416404399,poisson,HAC-Wald,17.9658674242874,9.10865681535933e-07,0.0253475131108489,1.85939506611553,FALSE,,-0.00898703181152463,0.00986400630726438,-0.00248320844859143,-0.000735280665381107,TRUE,,0.11192502305194,FALSE,secondary_exploratory,all_eligible_drugs,Male sex hormones and antagonists,6.44078395714296e-07,TRUE,TRUE,0.0916152576703955,FALSE
130900,1309000C0,Coal tar,0.052796442396067,negbin,NB-LRT,48.9692400265884,5.30182535626584e-05,0.0688586066427646,,,1011.78262853007,0.00900734485615168,-0.0166376738260589,-0.00916932253991406,-0.00131642994275986,TRUE,,0.112034280814312,FALSE,secondary_exploratory,all_eligible_drugs,Shampoo and other preparations for scalp and hair conditions,0.00494846301137637,TRUE,TRUE,0.0916624250570239,FALSE
060401,0604012W0,Dienogest,0.054033311613903,poisson,Poisson-LRT,1.30622278670057,0.331194553711062,0.881097360603747,,,,0.012188020114006,-0.00661294963835022,0.00945472076384294,0.00588406283344601,TRUE,,0.114409664156395,FALSE,secondary_exploratory,all_eligible_drugs,Female sex hormones and their modulators,0.000113754559464022,TRUE,TRUE,0.093562944847232,FALSE
060102,0601023X0,Sitagliptin,0.0555237337212342,poisson,HAC-Wald,113.046789709624,4.77020144529839e-09,0.000162571004578282,3.2407861064627,FALSE,,-0.00286090087736391,0.00492901066180616,-0.00152087692113986,0.000453831925735082,TRUE,,0.117310448252673,FALSE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
020302,0203020F0,Disopyramide,0.0559505246985197,poisson,HAC-Wald,19.1318445632786,2.87288350963008e-07,1.08639223728169e-07,3.74079457704814,FALSE,,0.112901463561284,-0.0949414544899224,0.0153348980757629,0.00995056680542604,TRUE,,0.117701535758873,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for arrhythmias,0.145276570341784,FALSE,FALSE,,FALSE
070301,0703010R0,Estradiol valandestradiol valerate with dienogest,0.0558996838696302,negbin,NB-LRT,9.87049377471815,0.000119679969945012,0.53793189591156,,,47.8824695996774,-0.0214498400150951,-0.0251649363359815,-0.0934837888094527,-0.00172393626844029,TRUE,,0.117701535758873,FALSE,secondary_exploratory,all_eligible_drugs,Combined hormonal contraceptives and systems,9.91433051466992e-09,TRUE,TRUE,0.096540661381146,FALSE
090604,0906040C0,Calcitriol,0.0562910807047076,poisson,HAC-Wald,2.50956917347084,0.000262150680005987,1.27797639137839e-08,12,TRUE,,-0.0042246870657506,0.00269324885356813,-0.00375714096147957,0.00244020189228054,TRUE,,0.118162742686175,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin D,7.68734419904648e-19,TRUE,TRUE,0.096962123308109,FALSE
110801,110801000,Other eye tear/lubricant/astringent preparations,0.0565283531115739,poisson,HAC-Wald,3.29832525786381,0.000285691476865369,0.0103356957505837,5.2454672651839,FALSE,,-0.00613208468293224,-0.00734876985220725,0.00134360639449515,-0.00242984628349009,TRUE,,0.118405625657361,FALSE,secondary_exploratory,all_eligible_drugs,"Tear deficiency, eye lubricant and astringent",0.402879512529337,FALSE,FALSE,,FALSE
040304,0403040W0,Venlafaxine,0.0569472290040575,poisson,HAC-Wald,293.906707879896,8.33341879581861e-10,1.2215310167929e-05,12,TRUE,,-0.00137032452832532,0.00173500805525258,-0.00237906995683711,0.002463197524115,TRUE,,0.118772164989191,FALSE,secondary_exploratory,all_eligible_drugs,Other antidepressant drugs,3.16743876105447e-08,TRUE,TRUE,0.0978362315526627,FALSE
131102,1311020L0,Chlorhexidine gluconate,0.0569148400707052,poisson,HAC-Wald,147.728179423542,1.32201839269536e-05,1.95067295649665e-10,2.76632947075461,FALSE,,0.011612230008298,-0.062214356954539,0.00668886407777332,0.0163382374862976,TRUE,,0.118772164989191,FALSE,secondary_exploratory,all_eligible_drugs,Chlorhexidine salts,0.0936735611860228,FALSE,FALSE,,FALSE
030303,0303030B0,Roflumilast,0.058872608750341,poisson,HAC-Wald,1.45923563403042,0.166832123922643,0.00335596123893756,0.219221078766627,FALSE,,-0.00901089367383406,0.00580279435450495,-0.0112198221522258,0.0095643479177617,TRUE,,0.122333796194818,FALSE,secondary_exploratory,all_eligible_drugs,Phosphodiesterase Type-4 inhibitors,0.097383262594549,FALSE,FALSE,,FALSE
030700,0307000C0,Acetylcysteine,0.0589061092560261,poisson,HAC-Wald,52.9236625976038,3.61218683094986e-05,0.00022550825400014,0.99512743824499,FALSE,,-0.00317266145876186,0.0140735113781533,0.00124158387653494,0.013953520678779,TRUE,,0.122333796194818,FALSE,secondary_exploratory,all_eligible_drugs,Mucolytics,3.00197132384098e-16,TRUE,TRUE,0.10093807263142,FALSE
050109,0501090R0,Rifampicin,0.0590359284432368,negbin,NB-LRT,3.09862547704146,0.00480048893096615,0.844204361866333,,,677.880016369883,0.00284178032506973,-0.00162318628969461,-0.0263580091472212,0.0173264704262667,TRUE,,0.122342541071729,FALSE,secondary_exploratory,all_eligible_drugs,Antituberculosis drugs,0.25095865501638,FALSE,FALSE,,FALSE
020204,0202040D0,Amiloride hydrochloride with loop diuretics,0.0594133802212151,poisson,HAC-Wald,0.931631061950735,0.964107280826719,0.0207819565152111,3.75766753494052,FALSE,,-0.00796277374636904,-0.00494897275758489,-0.0107714000293001,-0.00616244703836745,TRUE,,0.122603034609033,FALSE,secondary_exploratory,all_eligible_drugs,Potassium sparing diuretics and compounds,0.0115413382112734,TRUE,TRUE,0.101279803589533,FALSE
040201,0402010S0,Promazine hydrochloride,0.0593332443060119,poisson,HAC-Wald,7.66180522769353,3.58700134445723e-07,3.17110083525307e-07,8.05329759503493,FALSE,,-4.07923981112666e-05,0.00503948681576261,-0.00181123346483477,-0.00168751195956119,TRUE,,0.122603034609033,FALSE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.101279803589533,FALSE
010502,0105020G0,Beclometasone dipropionate (Systemic),0.0595903625420112,poisson,Poisson-LRT,0.964641715673555,0.845213298819634,0.72998531326476,,,,-0.0082147506028935,-0.0267337477474348,0.023636529395282,-0.0061384402635095,TRUE,,0.122708272972344,FALSE,secondary_exploratory,all_eligible_drugs,Corticosteroids,0.188917301871277,FALSE,FALSE,,FALSE
